image_path,question,answer
64/648ea6ca.jpg,What color is the sheet?,White
64/648ea6ca.jpg,What color are the details on the hem?,White
64/642e84fd.jpg,What word is on the bottom?,Magic
64/642e84fd.jpg,"What is the name of the third word, spelled out in blocks?",Magic
64/64c3cf61.jpg,What color is the nightstand?,Brown
64/64c3cf61.jpg,What is the shape of the drawer knob?,Round
64/64884919.jpg,What is the color of the cover?,Maroon
64/64884919.jpg,What geometrical shape is the camera's flash?,Rectangle
64/640d6e58.jpg,What color is the headboard?,Gray
64/640d6e58.jpg,What type of fasteners accent the curvature of the headboard?,Nailhead
64/645ee704.jpg,What color is the handle?,Black
64/645ee704.jpg,What material are the handle brackets made of?,Bakelite
64/64b2c2ff.jpg,What color is the phone cover?,Black
64/64b2c2ff.jpg,What geometric shape is in the center of the case?,Circle
64/6404c448.jpg,What color is the phone case?,Pink
64/6404c448.jpg,How many camera lenses does the central phone cover have?,Four
64/646b6ed0.jpg,What color is the door?,White
64/646b6ed0.jpg,"What is the finish of the handles in the image, according to the provided French metadata?",Nickel
64/641560cd.jpg,What pattern is on the phone case?,Rock
64/641560cd.jpg,What is the color of the largest camera lens?,Silver
64/64afa1f6.jpg,What color is the mat?,Purple
64/64afa1f6.jpg,What shade of purple is the partially rolled mat?,Lavender
64/6404ab99.jpg,What color is the tripod?,Black
64/6404ab99.jpg,What is the material composition of the feet?,Rubber
64/641645d6.jpg,What color is the frame?,Black
64/641645d6.jpg,What is the frame's shape where the curve meets the straight segment?,Rounded
64/640d9253.jpg,Is the ottoman round?,Yes
64/640d9253.jpg,How many squares are present in the knit pattern if one were to count starting at the center and ending at the outer edge?,Numerous
64/6458150e.jpg,What color is the case?,Pink
64/6458150e.jpg,What color are the cat's irises?,Blue
64/64c82ef8.jpg,What color is the basket?,Clear
64/64c82ef8.jpg,What shape is the device used to stick the product to the wall?,Circle
64/648fda4d.jpg,What word is printed on the phone case?,Girl
64/648fda4d.jpg,What substance makes up the cover according to the product details?,Silicon
64/643bd4ab.jpg,What color is the phone case?,Red
64/643bd4ab.jpg,What shape is the camera cutout?,Capsule
64/64435739.jpg,What color is the pull?,Silver
64/64435739.jpg,What material is the countertop directly above the drawer made of?,Granite
64/6435b5ae.jpg,What color is the door?,White
64/6435b5ae.jpg,What shape are the panels on the door?,Rectangle
64/64e72544.jpg,What color is the material?,Gray
64/64e72544.jpg,"The upholstery is described as ""Dallas""; how well does the Dallas texturing pattern visually homogenize and integrate with any inherent tweed characteristics visible in the surface weave?",Highly
64/64876ec5.jpg,What shape are the balls?,Round
64/64876ec5.jpg,What shape are the decorations on the back of this phone case?,Spherical
64/6442094b.jpg,What color is the cap?,White
64/6442094b.jpg,"What color is the text of ""ENZYME CLEANER"" printed on the label?",Black
64/64905525.jpg,What color are the shoes?,Olive
64/64905525.jpg,What is the material of the upper surface of this footwear?,Polyester
64/64c08a19.jpg,What color is the stapler?,Black
64/64c08a19.jpg,What is the color of the AmazonBasics stapler?,Black
64/649b6bfa.jpg,What color is the umbrella?,Blue
64/649b6bfa.jpg,How many black connector points are visible in the image?,Two
64/643ed8a2.jpg,What is the pattern?,Unicorn
64/643ed8a2.jpg,What shape are the pink figures scattered on the phone case?,Hearts
64/641c6268.jpg,What shape is the cup?,Round
64/641c6268.jpg,How many dashes form the mouth on the cup?,Two
64/64ffb99a.jpg,What color is the chair?,Brown
64/64ffb99a.jpg,What is the general shape of the feet located at the bottom of this chair?,Round
64/648d0cd7.jpg,What is the name of the product?,Allergy
64/648d0cd7.jpg,What word appears directly before the number of tablets on the product?,TABLETS
64/643fa549.jpg,What color are the phones?,Black
64/643fa549.jpg,What color is the small heart on the cover?,Red
64/64c1194a.jpg,What shape is the bar cabinet?,Rectangle
64/64c1194a.jpg,What is the shape of the door handle?,Rectangle
64/649841d8.jpg,What color are the socks?,White
64/649841d8.jpg,What is the primary color of the shoe's midsole?,Cyan
64/647b3e32.jpg,What flavor is the cake?,Chocolate
64/647b3e32.jpg,What flavor is described under the red text?,Chocolate
64/64ef565d.jpg,What is the color of the handles?,Black
64/64ef565d.jpg,How many holes are on the spatula?,Eleven
64/6480dcdc.jpg,What type of jewelry is displayed?,Ring
64/6480dcdc.jpg,What metal is used to make this ring?,Gold
64/644fc494.jpg,What color is the wine?,Red
64/644fc494.jpg,"According to the ingredients list, what type of vinegar is used?",Redwine
64/64b11521.jpg,What color are the pebbles?,Blue
64/64b11521.jpg,What color is directly behind the camera portal?,Orange
64/640ec824.jpg,What color is the phone?,Black
64/640ec824.jpg,What shape is the object held by the woman?,Lollipop
64/644c5e50.jpg,What year is on the label?,2019
64/644c5e50.jpg,What is the vintage of the Chardonnay in the image?,2018
64/645ee71e.jpg,What color are the stripes?,Beige
64/645ee71e.jpg,What is the visible backing material predominantly made of?,Cotton
64/642f06c9.jpg,Are the blocks made of wood?,Yes
64/642f06c9.jpg,How many blocks feature an opening?,Four
64/64015510.jpg,What color is on the bottom?,Red
64/64015510.jpg,What flag's design is printed on this phone case?,Russia
64/64f5f7fd.jpg,What shape is this?,Rectangle
64/64f5f7fd.jpg,What is the color of the casters on the ottoman's legs?,Metal
64/6476de50.jpg,What color is the pillow?,Green
64/6476de50.jpg,How many diagonal lines are there on the top mattress panel?,Four
64/6483210e.jpg,What brand is on the phone?,Apple
64/6483210e.jpg,What shape is the logo located at the upper middle of the phone?,Apple
64/641664b5.jpg,What animal is on the case?,Peacock
64/641664b5.jpg,What type of creature is featured prominently in the center?,Peacock
64/642167ac.jpg,What color are the shoes?,Pink
64/642167ac.jpg,What type of closure do the pink running shoes have?,Slip
64/6484db70.jpg,What color is the case?,Black
64/6484db70.jpg,What is the predominant color of the cellular phone case?,Black
64/64d88cc7.jpg,What is the sole color?,Yellow
64/64d88cc7.jpg,What is the color of the sole?,Yellow
64/64eb2f2d.jpg,What color are the chargers?,Black
64/64eb2f2d.jpg,How many pins are visible within the USB port on each charger?,Four
64/64b53c04.jpg,What color is the rug?,Ivory
64/64b53c04.jpg,What geometric shape is repeated most often in the rug's central pattern?,Rectangle
64/641e7389.jpg,What color is the pen?,Black
64/641e7389.jpg,What company's logo is displayed on the box?,Amazon
64/646b1f71.jpg,How many drawers are visible?,Five
64/646b1f71.jpg,What color are the drawer handles?,White
64/647306b2.jpg,What is beef in?,Curry
64/647306b2.jpg,"Of the vegetables listed, which one is used as a spice?",Ginger
64/64d1fa94.jpg,What shape are the items?,Bees
64/64d1fa94.jpg,What's the shape of the back closure?,Butterfly
64/646b9b49.jpg,What color is the hanging organizer?,Gray
64/646b9b49.jpg,"Based on the dimensions provided, how wide is the top shelf of the pictured product?",29.2cm
64/64a82ab9.jpg,What number is next to 'size'?,Four
64/64a82ab9.jpg,What weight in kilograms do these diapers accommodate at minimum?,Ten
64/644cdb3e.jpg,What color is the case?,Black
64/644cdb3e.jpg,"What color is the case, per the specifications?",Black
64/6442e72e.jpg,What color is the chair?,Brown
64/6442e72e.jpg,What is the primary material of the arm?,Leather
64/648c65ab.jpg,What letter is on the packaging?,E
64/648c65ab.jpg,"What color is the region displaying the ""E-1st"" description?",Yellow
64/64ebd4ae.jpg,What are steaks on?,Grill
64/64ebd4ae.jpg,"Considering the area with the grill mat, what pattern is visible on the grill?",Horizontal
64/64910b34.jpg,What color are the shoes?,Maroon
64/64910b34.jpg,What color are the laces threaded through?,Bronze
64/644dfedd.jpg,Are the legs brown or black?,Black
64/644dfedd.jpg,What is the cross-sectional shape of the supporting structures at the bottom?,Cylindrical
64/6465bdb9.jpg,What color are the clouds?,Yellow
64/6465bdb9.jpg,What color are the bricks to the bottom right of the largest molecule?,Brown
64/64052389.jpg,What is the color of the phone case?,Pink
64/64052389.jpg,What word has an object over it that is comprised of the same 4 lines repeated?,Girl
64/6433f2a0.jpg,What is the color of the box?,Blue
64/6433f2a0.jpg,What number is represented most in the sequence in the barcode?,4
64/64f81dc7.jpg,What color is the sofa?,Grey
64/64f81dc7.jpg,"Based on the picture and the provided data, what is the stitching pattern on the slipcover material?",Double
64/64ab93d8.jpg,What color is the text?,Gold
64/64ab93d8.jpg,What is the texture pattern used for the text on the phone case?,Glitter
64/64ca8f31.jpg,What color is the shoe?,Grey
64/64ca8f31.jpg,What material is used to create the outer lining of the shoe?,Cotton
64/64a72fb6.jpg,What color is the background?,Yellow
64/64a72fb6.jpg,What color is the ribbon in the cartoon girl's hair?,Green
64/64994d96.jpg,What color is the sandal?,Brown
64/64994d96.jpg,What material is the sole made from?,Polyurethane
64/646c8894.jpg,What color is the phone cover?,Black
64/646c8894.jpg,What geometric shape is featured above the hands?,Heart
64/647e5d5c.jpg,What shape is the lamp shade?,Cylinder
64/647e5d5c.jpg,How many rows of textured patterns are present on the lamp's base?,Five
64/64411850.jpg,What color is the case?,Orange
64/64411850.jpg,What color borders the white button on the top?,Silver
64/64d6c1a8.jpg,What color is the shoe?,Red
64/64d6c1a8.jpg,What color are the stripes on the side of the shoe?,Gray
64/641cbefb.jpg,What kind of cheese is it?,Feta
64/641cbefb.jpg,What action does the text at the bottom of the label indicate?,Refrigerated
64/643b62ca.jpg,What kind of test is this?,Drug
64/643b62ca.jpg,How many drug testing devices are included in this 'Perfect Choice' package?,Five
64/6471a781.jpg,What color is the phone?,Pink
64/6471a781.jpg,What is the color of the background checkboard pattern?,Pink
64/642b6f8f.jpg,What is the color of the lid?,Brown
64/642b6f8f.jpg,What is the final digit of the lowest barcode?,Three
64/6446f715.jpg,What is the sky color?,Blue
64/6446f715.jpg,What is the approximate aspect ratio of the blue area in the upper part of the image?,Square
64/642b6df6.jpg,What color is the shade?,White
64/642b6df6.jpg,What secures the white cord at the top right?,Knot
64/640c0a04.jpg,What is Microcrystalline an ingredient of?,Cellulose
64/640c0a04.jpg,What item is Croscarmellose combined with?,Sodium
64/64573025.jpg,What is the background color?,Black
64/64573025.jpg,What shape is the flash opening on the case?,Circular
64/6408da3b.jpg,What is the main color of the case?,Pink
64/6408da3b.jpg,"Excluding the flash and fingerprint scanner, how many cameras are visible?",Two
64/64064ddf.jpg,What kind of sultanas are these?,Organic
64/64064ddf.jpg,How many grams of fibre are present in 25g serving?,0.5
64/64bdf51c.jpg,What is the yellow word?,Supergirl
64/64bdf51c.jpg,What colour is the text on the phone cover?,Yellow
64/6487c60f.jpg,Is the bulb clear?,Yes
64/6487c60f.jpg,What shape is the light bulb filament?,Spiral
64/64de9243.jpg,Is there a lamp?,Yes
64/64de9243.jpg,What type of fruit is cut in half and displayed with the lamp?,Pomegranate
64/6455f36b.jpg,What is written on the phone case?,Girl
64/6455f36b.jpg,"What is the color of the sparkles forming the word ""Girl""?",Golden
64/64c85b49.jpg,What vitamin is this?,Vitamin
64/64c85b49.jpg,What number follows 'menaquinone' on the label?,Seven
64/6430cc3d.jpg,What is the image of the case?,Motorcycle
64/6430cc3d.jpg,Which cylinder of the motorcycle is the closest to the front?,Left
64/645b5484.jpg,How many tassels are visible?,Four
64/645b5484.jpg,"Of the two colors present in the tassels, which is darker?",Darkblue
64/6454fb15.jpg,Is there wheat?,No
64/6454fb15.jpg,What size is the can in ounces?,5.5
64/645ebdd4.jpg,What is the sole color?,White
64/645ebdd4.jpg,What is the color of the logo printed on the sole?,Orange
64/64b38b08.jpg,What color is the handle?,Black
64/64b38b08.jpg,What color is the barn door handle?,Black
64/64ef0999.jpg,What is inside the safe?,Nothing
64/64ef0999.jpg,What material are the live door bolts made of?,Steel
64/64f6818e.jpg,Who is depicted on the case?,Buddha
64/64f6818e.jpg,What color is the top camera of the phone case?,Blue
64/64675858.jpg,What animal is on the bed?,Dog
64/64675858.jpg,What material are the vertical structures supporting the bed made of?,Metal
64/644c7b25.jpg,What color are the carrots?,Orange
64/644c7b25.jpg,What kind of vegetable is near the grapes?,Broccoli
64/644e0601.jpg,What diet is suitable?,Vegetarian
64/644e0601.jpg,"In what language is ""Apto para dietas vegetarianas y veganas"" written?",Spanish
64/64cf6aee.jpg,What color is the rack?,Black
64/64cf6aee.jpg,What geometric shape primarily constitutes the openings in the wine rack?,Circle
64/64a2e7d6.jpg,What color is the phone case?,Black
64/64a2e7d6.jpg,What kind of hair does the woman have?,Bob
64/642bca17.jpg,What is the color of the item?,Black
64/642bca17.jpg,What is the current rating in amps?,Thirteen
64/643c821d.jpg,What shape are the designs?,Triangles
64/643c821d.jpg,What color fills the space to the lower left of the red triangle?,Pink
64/6440ae7f.jpg,What word is capitalized in the text?,Never
64/6440ae7f.jpg,How many full lines of text are there?,Three
64/64eb42e9.jpg,What is the serving size?,Drops
64/64eb42e9.jpg,What volume is equivalent to the serving size stated in the supplement facts?,0.5mL
64/649acb32.jpg,What color is this item?,Grey
64/649acb32.jpg,What is the name of the folded design seen on the cover's edge?,Pleat
64/64b577bd.jpg,What color is the tree?,Black
64/64b577bd.jpg,What is the color of the camera lens on the phone case?,Golden
64/64499623.jpg,How many pencils are in the box?,24
64/64499623.jpg,How many visible pencils are not inside the glass?,Three
64/64fadfbc.jpg,What color is the cord?,White
64/64fadfbc.jpg,What word is printed on both ends of the cable?,Amazonbasics
64/649813ae.jpg,What shape is shown?,Circle
64/649813ae.jpg,What primary color is closest to the camera lenses?,Yellow
64/64481023.jpg,What color is the case?,Multicolored
64/64481023.jpg,What color is mostly absent between the red and yellow sections of the phone cover?,Green
64/64b81ec0.jpg,What is the color of the topaz?,White
64/64b81ec0.jpg,Is the stone on the pendant cross-shaped or round?,Round
64/640c8269.jpg,What color are the laces?,White
64/640c8269.jpg,"What kind of toe style do these shoes have, where there's complete enclosure for the toes?",Closed
64/6443edb4.jpg,What color is the top?,Red
64/6443edb4.jpg,What is the color of the gasket?,Silicon
64/64c48e6a.jpg,What color is the object?,Blue
64/64c48e6a.jpg,What material is the narrow protrusion on the side of the cover made of?,Plastic
64/64035d04.jpg,What color is the cabinet?,Brown
64/64035d04.jpg,The product description mentions what kind of door panel?,Ladder
64/64e3cff3.jpg,How many calories per serving?,60
64/64e3cff3.jpg,What is the percentage of daily value for Riboflavin per serving?,10%
64/640f519e.jpg,What color is the bookcase?,Brown
64/640f519e.jpg,How many drawers are integrated within this bookcase?,Four
64/646c5560.jpg,What color is the case?,Yellow
64/646c5560.jpg,What word is horizontally centered on the beard?,Beard
64/6458302c.jpg,"Is ""beef"" an ingredient?",Yes
64/6458302c.jpg,What is the enzyme in malted barley flour?,Amylase
64/646bc8b4.jpg,What animal is visible?,Tiger
64/646bc8b4.jpg,What is the horizontal orientation of the stripes on the tail?,Horizontal
64/6495d7bc.jpg,What is inside the container?,Salsa
64/6495d7bc.jpg,How many centimeters tall is the container?,Four
64/64c388cc.jpg,What color is the fryer?,Black
64/64c388cc.jpg,What color are the non-slip feet on this air fryer?,Rubber
64/644d32bc.jpg,What is the color of the handle?,Brass
64/644d32bc.jpg,What geometric shape is the indentation on the lower lever handle?,Oval
d4/d4002d1c.jpg,What color is the fabric?,Beige
d4/d4002d1c.jpg,"What's the microscopic, repeating pattern primarily composed of?",Weave
d4/d4003714.jpg,What color is the spray top?,Yellow
d4/d4003714.jpg,What color is the top of the spray nozzle?,Yellow
d4/d4003914.jpg,What object is on the cover?,Teddy
d4/d4003914.jpg,What words are displayed on the heart the teddy bear is holding?,Iloveyou
d4/d4005533.jpg,What is the shape in the center?,Skull
d4/d4005533.jpg,What is the background color behind the left eye socket of the skull?,Black
d4/d4006e43.jpg,What is the color of the drawer?,Brown
d4/d4006e43.jpg,What's the type of mechanism used for the drawer?,Extension
d4/d400e298.jpg,What is the scent?,Lavender
d4/d400e298.jpg,What is the color of the liquid inside the bottle?,Transparent
d4/d400e5ed.jpg,What is inside the bulb?,Filament
d4/d400e5ed.jpg,How many filaments are present inside the glass shell?,Four
d4/d400e958.jpg,What color is the chair?,Brown
d4/d400e958.jpg,What material are the chair legs made of?,Brass
d4/d40119d4.jpg,What kind of shoe is this?,Sandal
d4/d40119d4.jpg,What color is the buckle on the sandal's strap?,Silver
d4/d4011d58.jpg,What is the item?,Tie
d4/d4011d58.jpg,What fabric is the tie made of?,Silk
d4/d401443b.jpg,What color is the phone case?,Black
d4/d401443b.jpg,What is the predominant pattern color?,White
d4/d40177d1.jpg,What animal is on the case?,Panda
d4/d40177d1.jpg,How many circular shapes are in the panda on the bottom right of the case?,Three
d4/d401affe.jpg,What color are the gloves?,Black
d4/d401affe.jpg,What color are the fasteners on the gloves?,Silver
d4/d401e940.jpg,What color is the cable?,Black
d4/d401e940.jpg,What brand is printed on the lightning cable?,AmazonBasics
d4/d401ec9b.jpg,What shape is the moon?,Crescent
d4/d401ec9b.jpg,How many UFOs are printed on the back cover?,Two
d4/d401fdb8.jpg,What color is the mat?,Blue
d4/d401fdb8.jpg,What is the fastening type on the dark strip?,Velcro
d4/d4020e06.jpg,What color is on the left?,Orange
d4/d4020e06.jpg,What color is on the left-most side of the phone?,Orange
d4/d4021ba4.jpg,What is the case for?,Phone
d4/d4021ba4.jpg,What shape is the camera lens on the case?,Oval
d4/d4023c62.jpg,How many calories are in one serving?,100
d4/d4023c62.jpg,"According to the nutrition facts, how many milligrams of sodium are in a serving?",Five
d4/d4024f5e.jpg,What color is this?,Red
d4/d4024f5e.jpg,What is the flexibility of the microphone described as?,Unidirectional
d4/d4025039.jpg,What shape is on the cover?,Heart
d4/d4025039.jpg,What is the color of the very top band with the rhinestones?,Purple
d4/d402624f.jpg,What is the brand name?,Solimo
d4/d402624f.jpg,What brand name is etched on the metallic surface?,Solimo
d4/d40280cd.jpg,What color are the sticks?,Multicolor
d4/d40280cd.jpg,What color is the shadow where the most orange wax color is?,Black
d4/d402e7bc.jpg,Are there any roses?,Yes
d4/d402e7bc.jpg,What brand is written on the back of the phone?,Oppo
d4/d4030f72.jpg,What brand is on the package?,Happy
d4/d4030f72.jpg,How many cashew drawings are depicted on the snack's packaging?,Three
d4/d403710e.jpg,How many calories are in the pouch?,Sixty
d4/d403710e.jpg,What percentage of Potassium is included in this food for infants?,25%
d4/d403a369.jpg,What color is the jacket?,Yellow
d4/d403a369.jpg,What is the primary material used in constructing the Solimo phone case?,Silicon
d4/d403d766.jpg,What is in the background?,Moon
d4/d403d766.jpg,What celestial body is rising over the water?,Moon
d4/d403eff7.jpg,Is this a case?,Yes
d4/d403eff7.jpg,What is written on the blue box's left side?,Police
d4/d403fc8c.jpg,What shape is pink?,Lantern
d4/d403fc8c.jpg,How many pennants are mostly yellow?,Three
d4/d4042c9c.jpg,What color are the mats?,Orange
d4/d4042c9c.jpg,What is the shape of the unrolled object?,Rectangle
d4/d4042d10.jpg,What is the color of the stripes?,White
d4/d4042d10.jpg,"On the striped case, what is the color of the wider spaces between the stripes?",Black
d4/d4043808.jpg,What color is the shoe?,Brown
d4/d4043808.jpg,What is the color of the sole?,Beige
d4/d404797c.jpg,What color is the case?,Blue
d4/d404797c.jpg,What is the first word printed on the phone?,Start
d4/d404a058.jpg,What kind of chocolate is this?,Dark
d4/d404a058.jpg,What percent of cocoa does the dark chocolate contain?,Forty-five
d4/d404a25f.jpg,What color is the border?,Blue
d4/d404a25f.jpg,Which colored stripe on the mop head is closest to the silver frame?,Green
d4/d4050bda.jpg,What kind of footwear is this?,Boot
d4/d4050bda.jpg,What is the heel's height measured in centimeters?,6.35
d4/d4051a95.jpg,What color is the device?,Orange
d4/d4051a95.jpg,What color are the arrow buttons near the bottom of the device?,Blue
d4/d4054b13.jpg,What color is the rug?,Brown
d4/d4054b13.jpg,What is the total number of interlocking rings horizontally spanning the width of the rug design?,Eight
d4/d405854d.jpg,What color is the phone case?,Red
d4/d405854d.jpg,What is the first letter of the word that is written on the mobile cover?,N
d4/d405fed7.jpg,What letter is shown?,K
d4/d405fed7.jpg,What letter is stylized on the phone case?,K
d4/d4060f26.jpg,What color is the lid?,Gold
d4/d4060f26.jpg,What language is the ingredient list with 'Leche'?,Spanish
d4/d4062485.jpg,What color are the flowers?,Pink
d4/d4062485.jpg,What is the predominant color of the flowers nearest the bottom edge?,Purple
d4/d4062cc2.jpg,What is the color of the necklace?,Gold
d4/d4062cc2.jpg,What shape is the primary stone?,Baguette
d4/d4064081.jpg,Are there droplets visible?,Yes
d4/d4064081.jpg,"Excluding the lenses, what is the number of visible apertures?",One
d4/d4064545.jpg,What kind of fruit is visible?,Apple
d4/d4064545.jpg,What fruit logo is visible through the cut-out on the back cover?,Apple
d4/d406646a.jpg,What are these?,Patties
d4/d406646a.jpg,What's the percentage daily value of potassium from one serving?,14
d4/d406c724.jpg,What shape is the bottom?,Cone
d4/d406c724.jpg,How many grooves are on the black stopper?,Thirteen
d4/d407033f.jpg,What color is this shoe?,Black
d4/d407033f.jpg,What color is the Bugatti item?,Schwarz
d4/d4071d79.jpg,What color are these shoes?,Purple
d4/d4071d79.jpg,What color is the heel lining of the shoe on the left?,Black
d4/d407732a.jpg,What color is the phone case?,Yellow
d4/d407732a.jpg,What is the color of the elongated stain on the side?,Orange
d4/d40774dc.jpg,What are these?,Towels
d4/d40774dc.jpg,What is the color of the second towel from the top?,Purple
d4/d4078515.jpg,What color is the paper?,White
d4/d4078515.jpg,These papers are what shape in terms of labels?,Oval
d4/d407923f.jpg,What color are the flipflops?,Red
d4/d407923f.jpg,What geometric shape is the design of the bottom of the slipper?,Circle
d4/d4079ae6.jpg,What color is the phone cover?,Multicolor
d4/d4079ae6.jpg,What is the main color of the curved lines around the largest bubble?,Blue
d4/d407bacf.jpg,How many shelves are visible?,Four
d4/d407bacf.jpg,What is the metallic finish of the robust steel construction mentioned in the metadata?,Chrome
d4/d407ed65.jpg,How many gummies per serving?,Two
d4/d407ed65.jpg,What Vitamin's % Daily Value is 67%?,VitaminC
d4/d40836bd.jpg,What color is the phone cover?,Multicolor
d4/d40836bd.jpg,What shape is the camera bump in the top left?,Rectangle
d4/d4085465.jpg,What is written on the case?,Boss
d4/d4085465.jpg,"In the text ""Girl Boss"", how many times does the letter ""s"" appear?",Three
d4/d408690a.jpg,What color is the chair?,Black
d4/d408690a.jpg,"According to the provided unit of measurement, what is the height of the lower part of the backrest?",42cm
d4/d40893d1.jpg,What color is the blade?,Silver
d4/d40893d1.jpg,What is the brand name on the knife?,Umi
d4/d408cba1.jpg,What shape is shown?,Circle
d4/d408cba1.jpg,What shape is the center object?,Circle
d4/d408cbfa.jpg,What color is the rabbit?,Pink
d4/d408cbfa.jpg,What is the color of the ribbon tied around the bunny's neck?,Blue
d4/d408ee35.jpg,What is in the container?,Celery
d4/d408ee35.jpg,"What color is the word ""fresh"" on the label?",Green
d4/d4093d30.jpg,What kind of cheese is this?,Queso
d4/d4093d30.jpg,"What color is the word ""REFRIGERATED""?",White
d4/d4093e46.jpg,How much protein per serving?,5g
d4/d4093e46.jpg,What is the Potassium value in milligrams?,130
d4/d4096339.jpg,What word is on the leaf?,Love
d4/d4096339.jpg,What word is printed on the leaf?,Love
d4/d409ce71.jpg,What material is this?,Plastic
d4/d409ce71.jpg,What color is the second camera lens on the top left?,Black
d4/d40a0411.jpg,Is there a necklace?,Yes
d4/d40a0411.jpg,What is the shape of the pendant?,Teardrop
d4/d40a6ee3.jpg,Is this a chair?,Yes
d4/d40a6ee3.jpg,What is the color of the cushion on the barstool?,Beige
d4/d40aa17f.jpg,What color are the roses?,Red
d4/d40aa17f.jpg,"What is the color of the frames, according to the product description's language tag ja_JP?",Clear
d4/d40ab043.jpg,What is the frame made of?,Wood
d4/d40ab043.jpg,What primary color is seen on the lower part of the insect in the left-side frame?,Purple
d4/d40ab213.jpg,What measures 4.6 cm?,Bulb
d4/d40ab213.jpg,What type of base does this GU5.3 LED bulb have?,Bipin
d4/d40aeacf.jpg,What color is the hook?,Bronze
d4/d40aeacf.jpg,What material is the surface the hook is attached to made of?,Wood
d4/d40b069e.jpg,What is on the cards?,Stripes
d4/d40b069e.jpg,How many words are written on the card featuring the stripes?,Two
d4/d40b2226.jpg,What is the capacity?,500ml
d4/d40b2226.jpg,What type of 'Ca' is present?,Lactate
d4/d40b442f.jpg,What is the color?,White
d4/d40b442f.jpg,What shape is formed by the seam lines on the mattress topper?,Diamond
d4/d40befc5.jpg,What color are the sheets?,Grey
d4/d40befc5.jpg,"Based on the metadata, what fabric material is used for the item featured?",Polyester
d4/d40c0923.jpg,What color is the lid?,Green
d4/d40c0923.jpg,What color is the lid handle?,Black
d4/d40c09c8.jpg,What is the color of the shoe?,Black
d4/d40c09c8.jpg,What material are the horizontal striations along the platform sole?,Espadrille
d4/d40c0f56.jpg,What color is the bottom portion?,Blue
d4/d40c0f56.jpg,What is the dominant color of the paint strokes on the bottom?,Blue
d4/d40c29c9.jpg,What color is the phone?,Black
d4/d40c29c9.jpg,How many stars are visible to the left of the moon?,Four
d4/d40c4d9f.jpg,What color is the light?,Clear
d4/d40c4d9f.jpg,What geometrical shape would be closest to that of the glass shade?,Tapered
d4/d40c5849.jpg,What animal is on the case?,Tiger
d4/d40c5849.jpg,What color are the tiger's eyes?,Yellow
d4/d40c63c0.jpg,What is the color of the hinge?,Nickel
d4/d40c63c0.jpg,What type of tool is needed to turn the end screw?,Hex
d4/d40c73d2.jpg,What color is the shoe?,Black
d4/d40c73d2.jpg,What is the color of the wraparound midsole?,White
d4/d40c841e.jpg,What animal is pictured?,Cow
d4/d40c841e.jpg,What is behind the uppermost fence rail?,Clouds
d4/d40c88da.jpg,What color is the bedding?,White
d4/d40c88da.jpg,"Looking at the tag, what is the brand?",UMI
d4/d40c9c42.jpg,What is the color of the filter?,White
d4/d40c9c42.jpg,"Based on the operating specifications, what is the capacity of this water filter in gallons?",300
d4/d40ce09a.jpg,What color is the sheet?,Blue
d4/d40ce09a.jpg,"Looking at the geometric pattern, what is the shape found at the center of each intersecting circle?",Diamond
d4/d40cf74f.jpg,What is the color of the hat?,Black
d4/d40cf74f.jpg,What is the color of the band around the snowman's hat?,Golden
d4/d40d1814.jpg,What color is the design?,Multicolor
d4/d40d1814.jpg,What is the colour of the most uppermost painting block?,Pink
d4/d40dd527.jpg,What color is the item's frame?,Black
d4/d40dd527.jpg,What resolution is indicated near the top left?,4K
d4/d40e4244.jpg,What color are the bottles?,Green
d4/d40e4244.jpg,"Excluding the box, how many bottles are visible in this image?",Ten
d4/d40e6262.jpg,What color is the cooler?,Blue
d4/d40e6262.jpg,Which part of the lid has many perforations?,Top
d4/d40e67c2.jpg,What kind of milk is this?,Reduced
d4/d40e67c2.jpg,How many percent of fat is in the milk at the top right corner?,Two
d4/d40e9695.jpg,What animal is on the phone case?,Lion
d4/d40e9695.jpg,What animal is covering the back of this Apple product?,Lion
d4/d40eabdf.jpg,What is the background color?,Pink
d4/d40eabdf.jpg,"Looking at the first set of directions, how long should one leave the cream on when first trying it?",Minutes
d4/d40eb749.jpg,What color is the shoe?,Black
d4/d40eb749.jpg,What shape is the toe of the pump?,Round
d4/d40f40d9.jpg,How many white filter pieces are there?,Twelve
d4/d40f40d9.jpg,What color is the water pitcher's handle?,Black
d4/d40f57b3.jpg,How many lights are on top?,Eight
d4/d40f57b3.jpg,What is the numerical value of the dimension shown on the right-most side of the product?,1.18
d4/d40fd3a6.jpg,What color is the machine?,White
d4/d40fd3a6.jpg,What material is the top portion of the ice cream maker made of?,Plastic
d4/d41047d6.jpg,What color are the shoes?,Black
d4/d41047d6.jpg,What is the primary material of the slipper shoes?,Leather
d4/d4104a83.jpg,What is the main shape?,Heart
d4/d4104a83.jpg,What shape is the camera at the top of the case?,Square
d4/d410891b.jpg,What food is in the bag?,Popcorn
d4/d410891b.jpg,What is the color of the bowl containing the popcorn?,Green
d4/d410ca29.jpg,What color is the phone case?,Yellow
d4/d410ca29.jpg,What is the color of the logo?,Blue
d4/d410e1ee.jpg,What color is this switch?,Black
d4/d410e1ee.jpg,"According to the metadata, how many SFP ports are included?",Eight
d4/d4117ef4.jpg,What color is the phone case?,Brown
